id,preco
2.02743E+38,80919.805
2.67445E+38,106279.96
2.43348E+37,110513.79
2.35185E+38,171875.27
1.56254E+38,190377.9
1.10845E+38,122882.42
1.62354E+38,189597.33
1.6989E+38,188171.73
3.10147E+38,112051.07
5.65607E+37,90294.69
1.82013E+38,144499.05
1.42893E+38,64863.316
1.22357E+38,85129.26
1.00668E+38,112357.29
1.06456E+38,137297.83
1.91871E+38,147095.58
1.29819E+38,97734.6
2.19492E+38,69599.51
2.76418E+38,91189.87
3.26941E+38,128558.945
5.2802E+37,212812.94
6.45266E+37,300676.2
1.80556E+38,92940.695
5.79968E+37,86347.27
1.57165E+38,84423.305
6.97114E+37,98131.26
3.02211E+38,122794.46
3.09917E+38,172302.53
2.73602E+38,272505.56
1.33217E+38,96694.516
2.34635E+38,171239.66
1.72338E+37,140752.44
2.87027E+38,99887.77
3.30347E+38,113686.61
8.20962E+37,112377.4
2.85552E+38,73415.24
2.90322E+38,58314.25
6.34399E+37,114893.18
2.59204E+38,91259.34
3.04E+38,173382.19
2.30899E+38,102664.6
5.2845E+37,52620.344
7.27439E+36,174790.53
1.31003E+38,264677.72
1.78061E+38,113160.82
9.48267E+37,199428.55
2.36881E+38,131382.88
2.44696E+37,104326.31
5.51843E+37,83659.28
2.54464E+38,148243.52
1.43418E+38,65458.9
1.8391E+38,250890.06
1.35389E+38,96107.664
4.27223E+37,109498.39
3.3882E+38,189616.88
7.99796E+37,72133.18
1.12729E+38,158116.12
2.9414E+38,208258.97
2.01179E+38,159637.19
1.80147E+38,116150.15
5.7441E+37,63186.06
2.64403E+38,161114.56
5.99762E+37,164047.75
1.24154E+38,308189.06
2.26891E+38,56513.145
2.85901E+38,133116.05
3.42016E+36,156894.84
6.65105E+37,217488.44
4.06059E+37,55148.18
2.16594E+37,145453.22
1.9047E+38,155051.06
8.45365E+37,117500.62
1.48828E+38,104696.81
1.66536E+38,23099.633
2.10141E+38,176307.05
1.71612E+38,195905.02
1.84155E+38,151460
2.70762E+38,99636.83
1.20862E+38,179542.88
2.56331E+38,113370.13
1.10484E+38,172985.88
6.37608E+36,82757.88
1.72186E+37,191095.72
7.31654E+37,94778.95
6.90265E+37,123523.35
1.82809E+38,138200.94
1.09694E+38,83268.59
2.78498E+38,155258.94
6.31437E+37,101850.65
3.2707E+38,145781.25
1.83674E+38,75065.66
2.10644E+38,133743.97
2.59101E+38,171277.75
2.43253E+38,80610.02
3.24341E+38,120634.555
1.02204E+38,178726.45
1.14832E+38,114948.28
3.07081E+38,98515.37
3.86279E+36,155555.1
1.26252E+38,74964.84
2.31007E+38,137732.45
1.42217E+38,67041.39
4.69176E+37,88887.445
1.70547E+38,105199.04
2.5319E+38,166018.02
9.59779E+37,110583.25
2.18092E+38,93411.85
2.2099E+38,95390.945
2.9852E+38,98596.8
3.35506E+38,91787.65
1.20904E+36,44956.12
2.93059E+38,150054.19
7.50694E+37,100886.81
2.89706E+38,83576.2
2.30171E+38,113468.01
2.26756E+38,101656.1
3.19357E+37,68168.76
1.61084E+38,115116.81
2.39564E+38,56209.64
1.66794E+38,66240.43
3.33898E+38,198947.95
2.3635E+38,138690.19
2.9705E+38,95662.22
2.98584E+37,68250.34
1.72781E+38,77051.46
2.01868E+38,130985.07
2.63507E+38,79064.64
8.67281E+37,104515.45
6.50463E+37,117458.43
1.45573E+38,83515.336
1.95642E+38,301388.5
1.2592E+38,235219.38
3.09376E+38,222093.94
2.66955E+37,153573.7
3.16095E+38,90484.945
1.04137E+38,134966.8
3.21811E+38,133338.58
1.96683E+38,70016.8
1.39391E+38,144956.77
1.98355E+38,132183.97
2.78089E+38,160424.86
1.5068E+38,76088.3
2.81893E+38,159395.81
1.99374E+38,86678.29
1.1121E+38,154701.81
2.81905E+38,78537.25
7.27958E+37,238997.55
2.03512E+38,178065.02
2.40584E+38,139284.9
1.59183E+38,119143.74
2.34199E+38,151597.56
2.90143E+38,127111.305
3.22267E+38,83825.04
1.14094E+37,46455.207
1.1229E+38,87552.13
2.3391E+38,156419.69
1.01585E+38,118042.95
2.79173E+38,109030.62
2.41908E+38,146981.19
2.39764E+38,134330.12
1.84602E+38,143809.88
2.71576E+38,96970.24
2.76436E+38,102326.99
3.39993E+37,154190.44
2.27002E+38,92143.22
1.47216E+38,81542.37
1.6529E+38,79592.58
3.15339E+38,96798.12
2.52428E+38,140970.38
1.07452E+38,101894.23
1.10969E+38,105768.75
6.91962E+37,179787.22
3.09072E+38,136266.03
8.06697E+36,102053.98
2.44628E+38,133247.81
2.41708E+37,70518.37
1.75724E+38,156694.88
1.40947E+38,122153.26
1.56856E+38,119930.734
4.80636E+37,96573.43
9.78528E+36,86577.086
2.77786E+38,125667.89
1.63883E+38,108184.21
9.55576E+37,268982.34
2.60951E+38,160436.67
8.65311E+37,120142.19
1.85822E+38,85364.34
3.35122E+38,90487.586
1.54676E+38,161771.12
7.46048E+37,83195.2
1.20542E+38,99600.87
3.40256E+38,104735.51
3.05573E+38,160202.47
1.47284E+38,121789.26
1.55006E+37,180643.4
7.52005E+37,169589.48
1.01946E+38,169885
7.41355E+37,163706.44
2.44536E+38,85328.54
2.06671E+38,68257.945
1.04244E+38,149094.98
2.99698E+38,107669.92
1.63581E+38,69328.66
1.04363E+38,138900.69
2.86785E+38,130836.26
2.82241E+38,162427.62
6.17558E+37,158684.69
2.68534E+38,87655.27
3.0357E+38,141012.1
3.17567E+38,142779.1
1.62626E+38,91192.38
2.44909E+38,217772.03
3.2879E+38,113854.8
1.00636E+38,117668.34
1.39106E+37,56990.508
2.0328E+38,127974.914
2.30395E+38,120158.234
9.76489E+37,98893.234
1.65687E+38,147129.67
1.39934E+37,135687.08
1.95157E+38,193400.72
2.84598E+38,185771.84
5.29181E+37,101976.81
6.52814E+37,125344.71
2.11183E+38,115753.69
5.94623E+37,35367.832
2.83007E+38,165560.89
8.95241E+37,137550.03
1.71766E+38,148196.81
2.12393E+38,170325.69
2.79398E+38,155072.92
2.13329E+38,87347.805
2.30378E+37,93859.77
1.04525E+38,132848.44
1.30226E+38,162351.66
7.93268E+37,134095.77
2.86305E+38,71447.38
6.7694E+37,62368.973
1.59205E+38,93329.07
7.35925E+37,71684.69
1.14018E+38,89206.82
5.64007E+37,116417.01
2.7779E+38,117015.73
2.69167E+38,177777.4
2.5993E+38,71649.88
3.17739E+38,200274.25
3.06603E+38,136288.94
3.91889E+37,107336.71
2.48792E+38,173924.27
3.14689E+38,141738.5
9.37686E+37,92097.625
1.68211E+38,229287.2
1.06309E+38,198329.58
5.46694E+37,131788.34
9.13543E+37,203184.81
1.24296E+38,112744.766
2.75709E+38,71176.42
1.38827E+37,95960.836
1.16267E+38,86023.234
1.65055E+38,119466.62
1.87907E+38,160344.7
1.7156E+38,100331.586
2.44818E+38,96755.125
2.87966E+38,85129.664
9.05467E+37,182855.11
2.52157E+38,154352.2
4.67804E+37,101942.98
2.68701E+38,70117.09
1.87104E+38,168266.89
1.42395E+38,101944.83
1.55369E+38,107026.75
3.18071E+38,190047.84
4.66238E+37,100953.3
1.28483E+38,86256.72
1.20902E+37,70509.74
7.41975E+37,125784.1
2.80838E+38,112315.74
2.99602E+38,62926.062
4.85293E+37,112885.97
1.67892E+38,127275.78
1.5609E+37,107866.73
1.62226E+38,162606.47
6.74182E+37,127070.88
1.03087E+38,132787.86
1.37569E+38,125420.695
2.90181E+38,157310.5
4.16779E+37,163931.66
3.12381E+38,81599.51
2.91739E+38,117639.02
1.11604E+38,94927.75
1.36669E+38,224980.06
1.10441E+37,118565.72
1.74306E+38,176494.27
1.66734E+38,102544.59
1.61803E+38,172966.34
2.65708E+38,88098.63
1.14962E+38,89500.86
1.2394E+38,55240.23
2.94959E+38,110290.46
1.0684E+38,86269.75
3.62442E+37,112745.35
1.54942E+38,89174.49
1.08738E+38,66754.164
1.53865E+37,106932.14
3.31423E+38,244045.47
1.37279E+38,115554.71
1.0343E+38,79464.37
2.70036E+38,190499.6
2.01942E+38,302429.25
1.86297E+38,97535.79
4.18497E+37,99228.445
6.72417E+37,129932.02
5.54312E+37,202153.98
1.57406E+38,103658.555
1.33536E+38,83113.586
2.98958E+38,152897.9
1.1976E+38,128254.734
1.61487E+37,235553.72
2.92566E+38,124578.984
2.99222E+38,110102.836
3.11969E+38,96207.57
2.28764E+38,134484.12
7.47137E+37,91906.18
2.89596E+38,75898.79
2.71149E+38,212623.92
1.69416E+37,208103.88
1.10281E+37,114162.43
1.20511E+38,122758.7
7.21068E+36,72409.73
3.42158E+37,200831.6
1.68582E+38,124589.2
6.41478E+37,107851.1
2.62346E+38,88518.195
2.68836E+38,135859.39
1.80952E+38,278975.44
2.38033E+38,165336.75
1.00262E+38,116963.305
3.75947E+37,89221.56
3.07594E+38,155634.12
2.85507E+38,108837.914
2.99401E+38,88046.375
3.13543E+38,101371.77
2.13711E+38,84394.24
6.36174E+37,103466.64
8.50876E+37,107886.68
2.8143E+38,114406.055
2.87332E+38,155390.33
1.29388E+38,176740.31
1.21769E+36,89733.18
9.26549E+37,196339.69
1.62325E+38,200423.95
1.43863E+38,223429.72
2.7379E+38,145696.92
3.07422E+37,173167.25
3.29912E+38,166299.6
1.74394E+38,59475.234
6.01401E+37,100836.25
1.08594E+38,130646.16
3.08912E+38,100632.37
3.03049E+38,59728.2
9.56771E+37,127806.414
3.333E+38,64580.016
1.49258E+38,143728.25
1.87516E+38,117189.3
1.87215E+38,117327.89
2.81457E+38,216298.52
8.8612E+37,109652.97
1.25559E+38,111183.84
3.40264E+38,107054.055
3.36998E+38,86875.4
3.03253E+38,224252.27
2.68631E+38,51873.562
8.53216E+37,80285.055
1.97463E+38,141708.5
1.87387E+37,114009.8
2.33032E+38,126740.37
2.23103E+38,169068.22
1.46239E+38,186041.47
2.03845E+38,90263.17
1.20567E+38,104930.59
1.73678E+38,103404.85
2.50881E+38,139814.75
1.54173E+38,166276.16
1.67731E+38,139049.38
2.99987E+38,92039.03
1.55863E+38,87403.93
2.91661E+38,130475.2
1.4865E+38,91956.69
1.1895E+38,240150.27
1.95382E+38,197051.78
3.16171E+38,282143.12
1.0834E+38,90053.1
2.15755E+37,291145.28
1.55054E+38,307634
3.31056E+38,95047.055
1.85407E+38,95233.44
3.40002E+38,161425.88
4.6123E+37,59549.66
1.80028E+38,152613.7
1.50417E+38,103877.67
1.11671E+38,90284.49
1.41709E+38,109357.77
9.34264E+37,165349.61
2.03395E+38,54627.15
3.23509E+38,70347.57
1.82283E+37,91723.45
1.4947E+38,86401.58
6.81141E+37,104503.35
8.9472E+37,82209.664
3.51942E+37,221512.98
3.34705E+38,166878.8
1.77141E+37,56390.566
2.24517E+38,154127
1.78962E+38,89630.766
1.05051E+38,93440.73
1.08154E+38,115720.34
1.51814E+38,158858.34
1.00088E+38,109459.4
2.76029E+38,88364.305
7.99807E+37,214139
3.693E+37,144125.53
1.51498E+38,191245.86
1.29758E+38,114005.984
3.30544E+38,84921.76
2.85963E+37,76031.7
2.96305E+38,109012.71
1.88537E+38,69787.68
1.61889E+38,216213.42
1.89939E+37,72818.71
1.95176E+38,140208.14
3.21105E+38,67158.64
1.71937E+38,148988.08
1.46659E+38,135691.9
1.9943E+38,105714.72
2.01112E+38,111265.04
3.35861E+38,135765.84
4.99047E+37,135950.1
2.46233E+38,177603.69
1.17138E+38,63681.203
9.13246E+36,136479.4
2.97224E+38,243214.38
2.33193E+38,116832.09
5.8558E+37,61994.055
3.59763E+37,181755.42
2.54821E+38,136603.22
3.6596E+37,178711.28
1.11292E+38,126162.08
2.97372E+37,112576.82
6.55738E+37,74070.164
1.53884E+38,96146.84
1.4282E+38,229924.2
2.40035E+37,65118.094
2.20964E+38,55253
1.04488E+38,89092.24
1.65041E+36,63647.2
2.7075E+38,120263.43
9.80789E+37,74511.15
1.80093E+38,157698.12
1.42897E+38,131204.28
2.94879E+38,171762.9
3.32181E+38,77522.2
3.03746E+38,215653.19
8.80609E+37,71673.414
4.33796E+37,134163.62
1.20595E+38,114117.79
2.9022E+38,279085.88
5.49714E+37,178736.89
2.86346E+38,199813.34
6.21E+37,46153.105
1.28421E+38,158622.03
3.33361E+38,114230.16
1.86923E+38,147207.55
1.65719E+38,122953.61
3.33624E+38,66560.24
3.38597E+38,136296.22
1.26878E+38,110014.25
8.49895E+37,91196.38
7.71723E+37,161043.34
8.24339E+37,117783.53
5.13931E+36,114912.87
1.30618E+38,134802.1
3.01764E+37,75985.57
1.2128E+37,148352.77
1.48316E+38,172771.78
7.71798E+37,86910.22
2.43362E+37,109835.18
2.50411E+38,86227.15
6.20622E+37,160135
1.62899E+38,104228.766
1.2845E+38,86327.49
1.99287E+38,126943.89
1.73926E+38,118375.5
3.26108E+38,177756.77
3.34617E+38,102100.586
2.43716E+38,95694.21
1.98942E+38,54392.336
1.34177E+38,104852.805
1.93213E+38,213178.38
5.77237E+37,155887.94
2.66568E+38,51151.727
1.75305E+38,137928.36
1.45693E+38,157111.66
1.35218E+38,41436.996
4.31419E+37,127893.49
3.36618E+38,94117.77
2.75814E+37,173231.56
2.14625E+38,161441.08
6.48117E+37,133756.45
5.60185E+37,81990.66
2.77159E+38,109597.055
9.65488E+37,124096.48
1.86402E+38,62442.3
3.11299E+38,116264.695
1.8105E+38,144270.36
2.23248E+37,78153.85
2.05779E+37,173328.72
2.77475E+38,155651.25
1.73546E+38,104498.22
2.33749E+38,138268.06
2.2862E+37,41021.49
2.44102E+38,143941.88
2.04646E+38,83670.2
2.77666E+38,149257
2.76094E+38,94362.914
1.29645E+38,139276.19
9.18181E+37,110627.555
1.82882E+38,149871.1
1.64543E+38,87626.805
1.64554E+38,125947.04
2.10427E+38,164031.6
2.51259E+38,126656.6
1.8779E+38,267590.7
4.49464E+37,125431.52
1.50169E+38,174129.12
1.34964E+38,110339.97
1.04543E+38,98532.336
1.67526E+38,161581.83
1.5828E+38,88518.805
2.80948E+37,74754.17
3.29038E+38,228253.94
5.98739E+37,159907.84
2.44905E+38,134532.11
2.44449E+38,117653.33
4.18103E+37,122655.375
3.64512E+37,82963.586
2.66726E+38,155368.81
4.24903E+36,85531.04
1.32671E+38,76255.17
3.03667E+38,101764.68
5.66868E+37,205782.56
2.04493E+38,136934.84
2.57942E+37,163226.53
1.20177E+37,119018.3
1.41656E+37,106006.09
1.42034E+38,134412.02
2.37209E+38,146072.06
3.14104E+38,110459.24
2.63303E+38,115871.23
4.8296E+37,87923.82
3.6377E+37,162470.75
9.16145E+37,46436.203
1.40991E+38,92907.55
1.04352E+38,100175.93
1.54593E+37,108380.67
9.24465E+37,77609.68
2.63905E+38,76497.516
3.59461E+37,50787.215
2.90423E+38,184048.25
1.09903E+38,98008.195
2.341E+38,142354.3
1.46188E+38,111038.1
1.29847E+38,75138.35
2.04782E+38,105493.695
3.48958E+37,127427.25
1.76246E+38,155450
6.33568E+37,175265.94
1.04377E+38,148470.61
5.09312E+36,155416.11
2.81506E+38,150928.75
9.03866E+37,161742.89
3.22483E+38,160436.8
1.42539E+38,142010.66
8.92984E+37,122666.27
2.57378E+36,91925.1
2.36761E+38,134280.95
2.69507E+38,65568.555
2.58371E+38,116790.28
1.54493E+35,154839.31
1.23049E+38,117737.75
5.81617E+37,158924.39
2.37052E+38,145852.36
3.15601E+38,121248.63
1.63271E+38,87178.78
1.37886E+38,116614.625
2.04374E+38,279625.75
3.14564E+38,98475.31
1.19775E+38,151513.19
1.28145E+38,127187.71
1.77126E+38,118386.695
1.23216E+38,166317.05
1.21398E+38,118794.516
3.09965E+38,66135.555
1.07328E+38,163027.2
1.22633E+38,109580.39
1.71479E+38,202396.42
5.861E+37,117434.11
4.74744E+37,68760.2
1.80023E+38,91753.47
2.2863E+38,131971.72
5.65271E+37,61534.195
7.3747E+37,108799.71
3.10943E+38,221659.94
3.0668E+38,122531.42
1.72401E+38,141446.08
2.65392E+38,92843.305
2.72784E+36,160578.94
7.91E+37,85927.32
1.87267E+37,103148.15
5.3273E+37,85627.086
2.10855E+38,67724.695
3.93759E+37,200553.6
1.40149E+38,80881.85
2.91035E+38,75922.11
3.25619E+38,200926.9
1.11745E+38,111858.74
1.55223E+38,171619.25
8.73147E+37,234647.66
2.26371E+38,104123.54
2.32549E+38,82266.24
3.38465E+38,73487.016
6.51629E+37,84357.016
3.25363E+37,90649.36
2.81453E+38,163436.28
5.03913E+37,69595.48
3.34538E+38,116146.336
1.69042E+38,122463.8
2.2443E+38,92023.945
3.05971E+38,236604.67
1.64789E+38,66878.35
3.34154E+38,77154.99
5.86655E+37,172878.4
1.63908E+38,120187.99
3.10158E+38,116489.98
3.40009E+38,132036.72
1.07845E+38,82487.445
1.381E+38,93729.625
4.83066E+36,225463.67
3.38014E+38,67587.27
1.40071E+38,52940.203
3.35812E+38,176273.62
2.25841E+38,133722.11
2.1356E+38,201352.69
1.64239E+38,138143.98
2.36059E+37,95365.57
3.32227E+38,130929.6
1.74245E+38,54124.875
1.05661E+37,91587.6
3.1473E+38,101006.2
2.62428E+38,104170.664
2.55033E+38,124664.5
1.43655E+38,132337.4
7.4144E+37,204078.19
3.08295E+38,87009.57
1.05902E+38,123250.99
1.49179E+37,98777.07
5.3675E+37,153410.62
5.88232E+37,147554.11
3.04585E+38,80907.914
2.37439E+38,159541.25
2.69301E+38,57322.516
2.30419E+38,114309.14
1.72356E+38,160969.53
8.57735E+37,142497.4
2.68304E+38,106315.43
3.15813E+38,126526.63
2.82488E+38,128584.24
1.29245E+38,143307.9
2.50119E+38,70596.875
2.82094E+37,66664.99
3.25694E+37,131702.72
1.57254E+38,148182.3
3.17399E+38,108841.58
5.50318E+37,106446.18
1.73887E+38,116766.97
3.29668E+38,97974.12
2.327E+38,101269.32
3.19001E+38,91799.54
1.39421E+38,96568.16
2.1042E+38,85037.875
2.55134E+38,80787.195
2.15814E+38,226670.1
2.04381E+38,65675.45
9.11578E+37,81348.85
4.77261E+37,151953.86
2.29512E+38,156011.28
3.20694E+38,162658.14
2.56855E+38,182353.03
2.41763E+35,182905.25
1.46451E+38,171970.84
2.79405E+38,94755.67
1.88909E+38,108357.8
3.16524E+38,205022.69
3.53165E+37,138168.56
1.42499E+38,153559.19
2.91599E+38,200470.62
6.36547E+37,94176.625
8.32339E+36,239388.22
1.71163E+38,165625.67
2.3957E+38,130736.29
2.73579E+37,147824.92
3.16078E+38,127906.164
1.65044E+38,93429.29
1.90488E+38,154230.53
3.03415E+38,171010.19
2.864E+38,117640.54
1.44997E+37,118849.04
1.53109E+37,41914.426
2.26415E+38,139797.11
3.07063E+38,97561.086
1.95804E+38,83946.914
9.92755E+37,151112.53
1.56458E+38,80017.75
1.64595E+38,183806.77
5.84254E+37,111729.22
2.91403E+38,262675.7
4.42902E+37,178524
1.24404E+38,124812.305
3.14781E+38,86878.35
2.31745E+38,107042.29
1.29743E+38,145783.42
2.88375E+38,83984.99
1.70015E+38,77176.87
1.74934E+38,88403.164
3.57817E+37,100056.76
2.59777E+38,148207.56
2.01547E+38,157422.9
2.57056E+36,59594.367
1.3963E+38,177247.38
3.30928E+38,83413.555
1.76302E+38,181264.66
4.5486E+37,169031.95
1.43423E+38,152041.4
2.26814E+38,120350.06
2.59725E+38,115980.055
7.78763E+37,121674.52
1.24522E+38,106956.57
6.02643E+36,148003.14
2.13733E+38,106931.38
1.74808E+38,103152.01
1.50944E+38,131261.38
2.11905E+38,137400.25
2.49781E+38,148657.06
9.09224E+37,83562.39
2.44067E+38,107221.54
9.7849E+37,87379.36
2.34143E+38,203835.9
2.39245E+38,122329.23
5.85377E+37,153483.77
7.24677E+37,91425.27
3.1548E+38,94511.305
2.04866E+38,60046.555
2.90123E+37,120679.14
3.16197E+37,62636.355
6.6341E+37,161867.44
3.0601E+38,115193.664
3.21079E+38,79035.82
1.46089E+38,61743.22
2.14269E+38,83623.234
1.34673E+37,102435.414
2.67956E+38,88707.54
1.41886E+37,132553.47
2.21951E+38,148150
2.45782E+38,157715.4
3.03434E+38,191808.5
1.37951E+38,117936.81
2.05811E+38,90799.13
9.83564E+37,130190.9
8.39181E+37,115342.7
8.65148E+36,133303.4
6.13472E+37,159175.86
1.68927E+38,145453.69
1.57051E+38,136256.6
1.65265E+37,81290.22
4.93876E+37,42945.707
2.64721E+37,190123
2.96065E+38,83474.37
6.79699E+37,106634.12
2.95687E+38,105776.055
1.36875E+38,171969.03
2.40776E+38,278086.88
1.83434E+38,160147.81
2.8474E+38,151778.38
8.17283E+37,115411.516
6.50545E+37,109056.1
2.19603E+38,85864.2
6.32363E+37,188620.14
1.50917E+38,131866.9
3.4081E+37,113058.22
3.24796E+37,111128.01
8.85848E+37,97644.95
3.26629E+38,208400.81
1.54749E+38,293864.3
2.37493E+38,140823.05
6.33038E+37,82692.38
6.85642E+37,222142.02
1.77717E+38,141376
4.46517E+37,82394.07
2.87432E+38,151385.03
1.60885E+37,75186.34
6.28781E+37,89270.4
8.69187E+37,68399.43
1.18539E+38,45729.91
2.04946E+38,111809.83
2.0836E+38,91140.47
2.58258E+36,116526.664
2.70127E+38,196325.56
2.48936E+38,184066.78
3.33054E+38,101468.55
3.03663E+38,90544.77
1.58645E+38,77346.45
5.12062E+37,113351.72
2.1114E+37,134185.42
1.74256E+38,131426.16
1.60671E+38,106026.26
1.3897E+38,79326.26
3.29965E+38,94686.586
9.65303E+37,57296.38
2.32433E+38,56074.926
3.24504E+38,95418.14
2.06288E+38,146202.34
3.28104E+38,74640.99
2.63916E+38,186445.84
2.19373E+38,119949.34
2.64362E+38,235639.19
3.03663E+38,93321.1
1.4589E+38,102161.67
1.53659E+38,87392.74
1.99425E+38,81108.1
1.73325E+38,109501.836
5.76491E+37,121119.65
2.48286E+38,168234.78
2.15833E+38,138291.6
8.0708E+37,165865.9
2.50916E+38,71822.695
2.38966E+38,136093.55
3.34637E+38,88164.24
2.95046E+37,163128.34
1.7734E+38,104705.26
1.97139E+38,66738.77
2.10115E+38,160091.14
3.13394E+38,120895.16
7.38529E+37,84559.484
7.13268E+36,122688.9
1.26708E+38,152257.83
2.78714E+38,110436.39
8.68514E+37,71340.63
2.85039E+38,89514.836
4.77405E+37,144787.1
9.21639E+37,117534.09
2.77676E+38,92082.414
6.57071E+37,210882.2
2.85032E+38,88590.46
1.5276E+38,128312.805
6.38914E+37,128951.086
2.0905E+38,95691.266
2.45022E+38,112593.79
1.76009E+38,109501.945
2.20434E+38,136304.2
5.68866E+36,89190.17
2.84014E+38,144934.05
2.96181E+38,104952.414
2.30667E+38,89126.02
3.12775E+38,119579.77
1.89067E+38,223101.44
2.05702E+38,76305.734
3.49434E+36,122825.63
3.33605E+38,147549.03
1.36846E+38,157256.4
1.37256E+38,104276.74
1.8186E+38,140550.77
3.5383E+36,144382.16
6.02143E+37,145356.75
1.50554E+38,48936.508
1.19643E+38,163469.72
1.89652E+38,143350.31
3.08368E+38,49744.21
2.49361E+38,111472.95
2.1619E+37,142691.38
2.56159E+38,53636.02
1.7232E+38,137649.05
2.41162E+38,131538.05
5.33091E+37,60152.836
2.1018E+38,131362.69
2.22682E+38,87941.22
1.12095E+38,52148.117
2.35923E+38,60090.574
1.7675E+38,73871.555
5.78595E+37,107059.85
6.03775E+37,66882
4.50019E+37,82783.35
5.07339E+37,144491.9
1.86346E+38,77533.914
6.0834E+37,190152.53
1.32426E+38,206613.56
2.02131E+38,149743.81
1.51068E+38,96398.73
1.03382E+38,99218.62
2.14655E+37,88166.87
2.03977E+38,127113.92
9.99927E+36,241920.5
4.51344E+37,109025.46
1.29347E+38,164412.44
6.22475E+37,92258.4
1.51497E+38,107241.664
4.92955E+37,122311.375
3.26524E+37,126326.93
3.34781E+38,79443.914
2.12051E+38,112884.51
7.58937E+37,175830.31
2.76633E+38,57424.203
1.78078E+38,86043.18
7.14953E+37,122658.695
2.06641E+38,173207
2.02706E+38,75765.49
1.61863E+38,151512.55
3.10366E+38,81234.305
6.6777E+37,108683.79
1.01101E+38,85717.49
3.50129E+37,117656.74
2.39706E+38,227457.42
2.93071E+38,201608.86
3.12275E+38,137708.19
1.94868E+38,196423.72
1.23327E+38,82121.82
1.43962E+38,61521.82
1.24783E+38,143026.3
1.96264E+38,129586.85
3.07661E+38,86999.945
2.65552E+37,69464.85
1.19054E+37,86696.68
1.73383E+38,111354.05
9.55341E+37,139043.56
2.01694E+38,150490.25
5.82544E+37,136063.77
5.47597E+37,102603.9
1.57305E+38,82863.77
9.15009E+37,93137.37
1.20591E+38,150228.97
2.18921E+38,160409.73
2.06676E+38,148849.94
6.5896E+37,56572.273
1.797E+38,121263.14
1.48509E+38,178139.36
2.02018E+38,89665.58
9.82032E+37,248692.34
2.67655E+38,214993.14
3.10118E+38,103594.734
8.2944E+37,59953.938
5.13523E+37,150805.72
2.44659E+38,96675.59
3.01557E+38,96999.93
3.13072E+38,112271.79
1.13362E+38,99851.4
2.58734E+38,99418.2
1.22993E+38,92724.766
2.16576E+38,71626.85
2.66324E+38,169012.06
1.18086E+38,93038.305
4.21784E+36,61847.848
2.75623E+38,79845.21
3.03148E+38,122754.09
9.23569E+37,257266.23
1.25112E+38,159766.5
1.31937E+38,107477.42
7.68082E+37,69074.01
2.32265E+38,102530.46
1.45273E+38,116315.37
2.02215E+38,115022.47
2.17374E+38,185079.75
1.66777E+38,113327.01
2.8714E+38,75380.1
4.50277E+37,121450.41
1.96783E+37,88283.234
1.82021E+38,122157.516
3.01026E+38,202682.97
7.49073E+37,113866.87
7.5393E+37,142489.02
5.34945E+37,74564.54
1.90972E+38,84644.04
2.85149E+38,229963.53
1.17047E+38,204215.75
2.31267E+38,82201.24
2.02484E+38,180186.6
1.50365E+38,40237.91
6.00587E+37,147708.6
1.88551E+38,163542.88
2.97364E+38,215377.42
3.33486E+37,111515.77
6.94847E+37,69481.49
2.23616E+38,174778.3
1.42984E+38,69765.49
2.96063E+38,121499.055
2.02939E+38,121959.484
4.62916E+37,149866.31
1.0023E+38,83218.21
3.09461E+38,78212.85
6.37346E+37,156270.94
1.07341E+38,99839.78
2.91307E+38,110474.586
2.14336E+38,76342.81
2.64638E+38,149714.12
4.02626E+37,166329.98
2.39905E+38,79128.836
1.58446E+38,102387.48
1.94375E+38,78504.91
3.33991E+37,89609.945
5.72099E+37,288506.44
1.99701E+38,145718.22
2.29651E+38,99583.484
2.38282E+38,76904.15
2.26174E+38,119317.17
1.36196E+38,210544.06
2.87679E+38,136246.97
4.39868E+37,89179.92
1.98375E+38,79064.1
1.79997E+37,76006.586
3.29673E+37,184444.94
3.19256E+38,128656.266
1.56351E+38,91325.84
1.27985E+38,179131.67
6.09428E+37,120609.195
3.39639E+38,172519.3
1.22398E+38,159526.47
2.12876E+38,79154.57
2.76313E+37,194226.22
1.27942E+38,168555.8
1.65726E+38,115861.586
1.50978E+37,147627.28
3.88527E+37,143115.16
3.00337E+38,167137.14
8.64372E+37,50719.617
2.28017E+38,90250.25
1.59991E+38,227758.81
9.99049E+37,69329.56
2.02498E+38,128193.73
1.9451E+38,92480.15
1.67272E+38,130918.68
1.52201E+38,146361.95
1.2418E+38,120129.4
2.94278E+38,197755.56
2.57831E+38,150895.16
1.6563E+37,158692.45
3.72757E+37,171074.03
1.14611E+37,83393.33
2.99037E+38,109867.695
2.92417E+38,182262.23
3.02196E+37,163163.53
1.60348E+38,106669.71
1.27465E+37,70639.93
2.75455E+37,109473.28
7.71531E+37,163611.03
5.51877E+37,109952.08
5.02991E+37,86695.68
6.60845E+37,35920.65
1.9033E+38,146245.67
1.74711E+38,113077.53
1.23562E+38,181442.9
3.24953E+38,90634.266
1.78826E+38,169656.22
1.45757E+38,137284.27
8.77832E+37,143237.58
1.30643E+38,69041.375
1.22242E+38,90054.1
5.90657E+36,60449.797
2.80993E+38,52664.887
2.47534E+38,134657.61
2.71608E+38,140935.48
2.1085E+38,190689.94
1.49921E+38,127170.12
